pc1, pc2 ,class
4.724354,1.3205,0
0.041672,-0.084076,5
0.471377,1.318277,3
0.535633,-4.712077,4
1.740474,1.266975,6
1.219455,-0.76159,2
0.446053,0.213162,8
1.079701,-0.585158,2
-1.034863,0.495116,9
-1.86182,1.260831,7
-1.668623,0.607081,9
0.952199,-0.578028,2
-0.004406,1.276948,2
0.878603,0.653191,5
-0.7564,1.332879,4
0.039876,0.75859,5
-1.125988,-0.114294,9
-1.139516,-1.342513,9
-0.996042,1.577264,4
-0.787855,-0.989575,9
0.638169,0.615087,3
0.240729,-0.768842,3
1.797493,0.040676,6
0.246719,1.649619,8
1.001917,-0.422728,2
-1.309041,-1.939328,9
0.982067,-0.5155,2
1.308257,0.697314,6
0.261808,0.628541,5
-0.32902,-0.524292,8
0.356321,0.40689,3
-0.865779,-1.60637,4
1.553499,-0.728177,2
-0.150587,-0.70699,8
0.582797,0.764927,5
1.210644,0.567204,6
0.695408,0.574321,5
-2.840112,-0.446955,1
-1.453802,1.304797,9
-0.852593,-0.936586,7
-1.771281,3.405553,1
1.174024,1.02676,0
2.018327,-0.244508,6
-0.856808,-2.42873,9
0.595079,0.010971,5
0.495442,2.296688,5
2.186028,1.81645,0
-4.607709,0.210091,1
-1.84987,2.501784,1
0.293187,0.141642,3
1.246034,-0.514344,2
2.795222,0.872895,0
0.358564,-0.862822,3
-0.128392,-3.051444,4
-0.409867,0.352921,4
1.675729,-0.282259,6
0.324568,0.148096,5
1.18031,-0.798606,2
-1.927026,-0.978182,7
4.35721,-0.894176,0
-0.397722,1.521043,8
-0.106719,-3.586902,4
1.547594,2.410792,0
2.922034,-1.211276,0
-1.87094,3.083011,1
0.319716,0.02217,5
1.21744,-0.269626,2
1.178361,-0.147533,2
-0.03334,-0.233468,3
0.943263,-0.701676,1
-1.043007,0.520316,4
1.11287,-1.139733,2
0.160742,-1.061444,5
0.401747,-0.741289,5
2.383641,2.068604,0
-4.215457,0.185855,1
-2.364546,3.675341,1
-0.295751,-0.009417,8
1.379972,-0.324759,2
-1.31288,-2.217727,9
0.199692,0.325037,3
3.783664,1.192182,0
-1.0246,0.887421,4
0.253488,0.993962,5
-0.089253,1.975654,5
-1.23365,-0.517939,9
2.338335,0.752977,6
-3.103843,-0.716971,1
1.108311,0.007161,2
-0.206572,-0.339859,8
-2.205918,4.172198,1
-0.966229,-1.852402,9
0.19748,0.63982,2
-3.516226,-0.795327,1
-1.316693,4.397786,1
-4.356045,1.118318,1
0.496849,0.209745,3
-0.298734,-0.199983,8
-1.06223,-0.098686,9
0.134047,-0.776178,8
-0.92355,0.708733,9
0.197672,-1.317509,3
0.19844,0.786794,8
2.903659,0.178386,6
0.362386,-0.135604,3
-3.607697,1.482696,1
-1.748366,0.366436,7
-0.220766,-0.426632,5
4.820459,1.2146,0
3.37686,0.590696,0
-1.434664,-0.377941,7
0.405704,0.597837,3
-1.945885,1.606456,7
1.261922,-0.706979,2
-0.290433,2.981703,5
-0.90476,-3.105107,9
-1.634293,3.153208,7
-0.683853,-2.705294,9
-1.097905,0.060798,9
0.236512,0.635504,5
-0.970706,-0.360328,9
-3.153227,1.793136,1
-1.058761,0.446231,4
-0.131555,-0.37499,8
-1.405287,0.425018,7
0.154752,0.799858,8
2.124276,2.189654,0
0.681653,-2.055835,5
0.794105,0.089431,3
-1.129664,0.065292,4
-1.006565,0.224016,4
0.054561,-0.81256,9
-1.977357,4.665561,1
0.405393,-1.299052,8
-1.551545,0.597623,7
3.996,-0.681376,0
0.469729,1.19867,5
-0.60454,-1.876133,4
-1.188445,0.212603,8
0.757138,-0.835504,8
-1.921277,2.996698,1
-1.009539,-2.397649,9
-1.017608,-0.234069,4
1.708753,1.470535,6
-1.371628,-0.126778,9
1.612022,0.504437,6
-0.438714,1.462951,8
1.60994,0.844114,6
-1.107497,0.289617,4
-0.699436,-0.323018,8
-1.71193,4.158789,1
-1.213206,0.035338,7
-0.906103,1.571269,8
0.369053,0.301572,3
1.666412,0.711716,6
5.034948,-1.050987,0
1.682053,1.311317,6
-0.160935,0.063839,5
1.813885,2.602388,0
0.957818,-0.180903,2
-0.050945,0.060701,3
-1.082964,-3.110947,9
0.214366,0.401457,5
-0.030248,-0.336285,5
-0.307726,1.931162,5
0.31106,0.308667,3
-1.60756,1.017274,7
2.043525,-2.472899,6
-1.047709,-1.04496,9
0.159805,0.693491,8
1.252208,2.3647,6
-0.077009,0.469622,8
-1.307924,-0.261135,9
-0.617594,-2.785788,4
0.730553,-2.501477,2
-0.772454,-3.028064,9
0.781626,2.57376,6
-1.461715,-0.898391,9
1.43864,-0.961799,2
-0.114177,-1.478888,8
-1.307246,4.160043,1
0.49964,0.077933,5
0.811613,-1.111715,2
0.786932,-0.593463,2
2.362788,2.393974,0
-0.1394,0.049974,8
-0.093203,3.558614,8
-1.343313,2.527707,9
0.698457,0.745361,3
0.557457,0.303069,3
-0.19317,0.702704,8
-1.961778,-0.87929,7
0.742691,0.04505,3
-1.544774,-1.000607,7
4.55346,0.759639,0
1.120506,0.344075,2
0.089277,1.212241,8
4.254488,-0.592109,0
-1.284665,1.409558,7
-0.048893,0.136946,8
-0.970231,0.958336,4
0.362229,-0.397911,8
-1.072065,0.783449,9
-0.945105,-2.496854,4
0.55217,0.922116,5
0.001211,0.26509,8
4.741482,0.578117,0
1.533016,-0.609079,2
-1.877829,1.444443,9
-0.925619,-1.125045,7
3.023548,2.619963,0
0.179353,1.04935,5
4.85968,0.828566,0
-1.595423,-1.930393,4
-0.458545,-1.366967,4
-0.564455,1.939912,8
1.38212,1.575526,6
-1.818345,0.707852,7
5.157566,-0.022031,0
-1.159018,-3.186294,7
-0.927263,-0.557766,9
-3.436488,0.988872,1
-1.963617,3.268382,1
2.246698,-0.34847,6
1.593578,0.67349,6
0.981796,-4.775933,4
0.965816,0.40091,2
1.228334,-0.777705,2
1.72086,2.130107,6
-2.407983,2.48861,1
-0.500453,2.312703,8
0.495123,-1.60179,3
0.463506,0.594762,3
0.380536,1.486082,6
-2.043838,3.022592,1
0.618606,-3.515846,4
-0.400527,1.498627,8
5.923263,-0.234614,0
0.453443,1.227051,3
0.615619,-0.477524,3
-1.941594,4.254726,1
-1.319473,-1.06094,9
3.440495,1.968776,0
-1.315714,-0.16448,9
0.644321,1.499796,3
-1.362475,0.082088,7
-1.380949,3.434437,1
1.236619,-1.343391,2
-1.580935,0.841889,4
-2.319939,3.600268,1
4.009535,0.214201,0
1.296444,-0.156782,2
-2.941327,0.944458,1
0.517618,-1.093654,3
1.106241,0.351468,2
0.004304,1.50292,5
0.570688,-0.495208,3
3.051679,0.89594,0
-0.825354,-2.429995,4
-1.297525,-0.005721,4
0.522985,1.179649,5
0.172589,-0.016128,8
2.598723,-0.304746,6
-0.771162,-2.846032,4
-2.116756,-2.969813,7
0.0452,-2.677977,4
-0.417111,0.32093,8
-3.440323,-0.557023,1
-1.479477,-1.510675,9
4.276193,-0.076582,0
4.680723,0.054848,0
0.890204,0.365734,5
-2.407438,1.547753,1
0.400831,-0.48231,3
1.264124,-0.199827,2
0.434607,0.515408,5
0.430901,-0.348568,3
0.386574,-0.756849,3
-0.912346,-1.469437,4
1.662434,0.205991,6
0.440133,1.746055,5
-2.733531,3.008324,1
2.132184,-0.388622,6
-0.238996,0.383919,8
-1.714874,-0.109503,7
-4.742376,-0.639263,1
0.286656,0.029866,8
-0.017224,-0.027788,8
-1.348746,-0.555725,9
-1.233162,1.579275,7
4.169777,2.195768,0
-3.781719,1.251796,1
-2.040701,3.497542,1
-1.954272,-0.111349,9
-0.278685,0.763738,2
-3.358654,0.85133,1
0.625153,-0.199044,3
1.02674,-0.989403,2
-1.23594,-0.299285,4
-0.680376,-3.058187,9
0.467723,1.813228,5
0.759895,-1.014715,3
1.86984,-0.037934,6
-2.057754,0.868859,7
-1.777085,-0.24559,7
-0.988281,-0.470872,7
0.054773,0.28273,8
0.095584,-0.801364,3
-1.060178,-2.456516,9
-1.06722,-2.334602,9
-0.736686,-0.345773,8
0.225177,1.218455,3
-1.038822,-1.809808,9
0.185565,0.077282,8
0.554559,1.122883,5
-0.004521,1.03501,5
-1.899126,-1.39584,7
0.113532,0.398659,5
1.929709,-0.679067,0
1.002859,-0.843019,2
0.69543,-0.291611,3
0.871554,-2.335536,2
-2.297233,2.38344,1
-0.066969,0.140521,5
2.133553,-0.083936,6
-1.407519,-1.574648,9
0.034381,0.733651,8
0.310792,0.290836,1
-0.887607,-1.849644,4
-1.247606,-1.963427,9
-2.285741,2.455029,1
-1.95429,-2.601462,7
-1.638382,0.214936,7
-0.299083,-1.94293,7
1.543627,0.814592,6
0.205279,-2.672897,9
0.135269,1.763035,5
0.620789,2.41401,6
1.517474,0.937595,6
-1.305849,-1.030875,9
-1.781351,0.040617,7
0.671982,-0.660926,2
0.022218,0.746898,8
4.95099,1.16496,0
-2.168627,2.739386,1
-0.71882,-1.501768,7
-0.375415,-0.637282,4
-0.699258,-2.405976,4
1.896661,-0.283592,0
-0.030983,0.631992,8
0.578282,1.928979,5
-0.618294,0.410862,5
3.346971,0.441485,0
-1.054885,-0.41713,9
-2.145308,1.064471,1
0.574168,-1.318951,5
-0.940258,-0.620766,9
1.852573,-1.851578,6
1.290449,-0.338308,2
0.40221,-1.260473,3
0.445363,-0.631826,3
0.166593,2.029755,5
1.070001,0.289157,2
0.543333,0.155586,3
0.452587,-0.10524,3
-1.128318,-0.495781,4
0.360499,1.595316,5
-0.344673,0.063696,8
0.701525,1.035909,5
2.172633,-1.873254,6
-1.709153,-0.654353,7
3.997305,1.584225,0
-0.21343,0.475407,8
0.385797,0.026145,3
-0.887868,1.201419,4
3.268615,0.587063,0
-0.782506,-2.69789,9
1.512054,0.707492,6
-1.389038,-0.390645,9
-0.761085,-2.37503,4
-1.851013,-0.576194,7
2.484585,0.134052,0
-2.690815,1.469659,1
-1.239223,0.023192,7
-1.936305,1.476662,1
3.477381,1.710576,0
-1.17074,-0.16622,9
2.356101,-3.506047,6
-0.34469,0.632912,8
-1.985378,0.467004,7
0.820212,-0.274488,3
0.216745,0.964898,5
-1.021091,-0.336167,4
4.243307,-1.108402,0
-0.284616,0.353518,8
1.047009,0.098715,0
1.724061,0.438377,6
0.801175,-4.911428,9
1.076459,-0.56393,3
1.066159,-1.469508,6
-0.08871,0.353849,8
2.843422,0.243796,0
5.181883,1.160101,0
-4.18413,1.429641,1
-1.303725,-1.292653,9
0.404798,0.136586,3
1.873238,0.211738,6
0.65078,-5.08019,9
1.353249,-0.326896,2
0.098435,0.123387,8
-2.617895,2.33363,1
-0.222431,0.239728,5
4.526869,1.348047,0
-0.749063,-0.604644,9
-2.870126,0.941275,1
0.427585,-0.692225,2
5.121669,0.693402,0
0.616743,0.476808,5
1.671118,0.500886,6
-2.105133,-0.459317,7
1.229971,-0.838514,2
4.983854,0.634635,0
0.478595,0.005693,3
-2.940532,1.967696,1
-0.214424,0.142802,8
-0.341176,-0.608425,4
-1.558099,-1.391723,9
2.999265,-0.092485,0
5.045313,1.478853,0
-0.267257,-0.554003,8
-1.845439,-0.505473,7
2.205442,-0.671839,6
1.358265,-0.955817,2
-0.94369,-3.017015,9
0.616195,-0.580764,3
-1.996649,3.065027,1
-1.008536,-0.023258,4
-1.260222,3.320438,1
-0.976185,0.865669,8
-1.70818,1.687328,7
0.37441,1.951626,5
0.655297,-0.704338,1
-0.873261,-0.056646,4
-1.972376,-1.506358,7
1.903749,0.032702,6
2.16397,1.385125,0
1.254498,0.730181,6
-1.323916,1.261518,7
1.930109,0.15129,6
0.365326,-3.348425,4
-2.057939,-0.362387,7
-1.101801,-2.74358,4
-1.204275,-1.309066,9
3.236555,-0.002619,0
-2.580306,1.344676,1
-3.5642,-0.172551,1
1.246157,-0.119475,2
-0.714006,-1.678506,7
-2.417319,2.402632,1
-1.487364,-0.155008,7
0.930128,0.25589,2
1.367861,0.934851,6
1.914374,0.379622,6
3.026522,-0.323843,0
-0.341436,1.434991,5
0.152349,-1.314282,3
0.632516,0.188343,3
1.78295,0.295837,6
-0.92092,-0.416379,4
0.591173,-0.655157,5
-1.966109,-1.232474,7
0.127804,2.123793,3
-1.40062,-0.524644,9
1.341226,-0.973571,2
-1.094298,-0.612436,4
3.154704,0.538763,0
3.173279,1.677699,0
-0.913178,-1.45088,7
3.818497,0.368054,0
0.240405,-3.715945,9
0.541153,1.360945,5
2.35934,0.81268,0
-1.490923,-1.27764,9
-1.756027,1.836471,3
4.303074,0.245742,0
3.567516,-0.616919,0
-2.689678,0.480097,1
-2.829017,1.087656,1
1.086633,-0.820652,2
-1.932169,-0.721149,7
0.262409,-0.200468,3
0.105392,0.223202,4
-0.778894,-2.34116,4
-1.148935,-2.597327,9
0.254732,0.019684,5
3.915125,0.897389,0
3.133519,-0.838852,6
3.856807,0.13736,0
-1.657154,-1.744665,7
-1.159101,-4.231823,9
0.469128,0.339548,8
-0.17657,0.369782,8
-1.155228,-1.789366,9
1.189146,-0.417201,2
3.299476,0.611858,0
3.547325,0.915521,0
-2.933412,1.14204,1
1.304181,-0.966926,2
0.731564,-0.652543,2
-0.703176,-3.164725,9
-0.644718,-5.099567,4
0.421175,-0.763192,3
0.511651,-0.410857,5
0.518343,-0.132777,3
1.821843,0.463071,6
-0.986618,0.076891,7
-1.842547,-0.683009,7
0.487462,-1.331455,2
0.190469,-0.045489,8
-1.847702,-1.49203,7
-0.929746,-1.902442,9
-3.365874,-1.463476,1
3.895834,-0.00274,0
-1.942904,-1.779475,7
-3.692565,1.701548,1
-3.237256,1.960186,1
0.799184,0.127509,2
2.452428,0.389812,0
0.683646,0.406466,3
-3.557277,-2.386655,1
-1.104627,-0.615406,4
0.226478,0.696155,5
0.485475,0.55179,5
1.971713,-0.477268,6
1.758634,0.113749,6
0.34832,-0.476214,3
-1.631451,-1.443,7
0.548094,-1.693138,4
0.046154,0.029107,8
-3.106093,0.538553,1
-1.023999,-1.730227,9
0.256478,-1.52163,5
0.140106,-0.504694,8
-0.917727,-2.93961,9
1.690143,0.242474,6
-1.193457,-1.315893,4
0.418686,0.036779,5
3.413006,0.273813,0
3.212498,0.025898,0
-0.336442,-4.330432,4
1.813346,-0.167824,6
-4.048338,-0.456208,1
0.000838,-0.438153,8
0.917642,-0.17622,2
-1.258535,-1.756121,9
2.031114,0.94428,6
-1.206579,-0.382142,4
-1.180695,0.052053,4
-3.701616,2.379416,1
-1.453353,-0.646578,9
-1.201325,-1.229213,9
1.150203,1.243725,6
0.227546,0.302229,5
-4.696162,0.210536,1
0.631079,0.468837,3
-0.677735,-2.949941,4
2.894673,1.115991,0
2.248019,-0.834134,0
-1.169204,-0.349098,4
2.292429,0.852559,0
-0.247314,-0.069809,8
4.144578,-1.869231,0
-1.036088,-1.775046,9
-0.742298,-3.036391,4
-3.665681,2.18732,1
1.824559,0.486376,6
0.312743,0.361561,5
2.100096,-0.776769,0
0.347862,0.528129,5
0.004708,0.496611,5
0.471815,0.394666,2
-1.346505,-1.020649,4
-3.27465,2.42922,1
-0.163624,0.858445,8
-1.241137,-1.402777,4
4.140792,-1.13712,0
2.588951,1.064153,0
-1.196552,-2.448052,9
-1.861667,-0.201558,7
-0.814875,0.299333,7
1.588353,0.746944,6
-1.216243,0.062409,4
2.953816,0.97757,0
-4.504458,0.862186,1
-3.450522,2.050006,1
0.123899,-0.155823,4
-0.370078,0.050049,8
-1.163269,-0.582605,4
0.266669,-1.135032,9
-2.521612,-1.79097,7
-0.311542,-2.417909,4
0.198963,-2.924353,2
-1.30114,-2.257188,7
-0.033779,-0.125701,8
2.000007,0.533914,6
-4.582798,1.217806,1
3.692726,0.611286,0
0.362191,-3.567149,4
0.026875,-0.13402,8
0.72952,0.776179,3
-3.736134,1.657161,1
0.273377,-0.497193,8
-1.872777,-0.51503,7
-0.910208,-1.280024,4
-1.808102,-0.451075,7
0.348718,0.712021,3
-0.00403,0.164666,1
0.10351,1.580713,3
0.965978,0.102613,2
1.870336,-1.984129,2
0.504142,0.263012,3
3.31429,0.349715,0
-3.611878,2.924221,1
-1.263748,2.077586,5
-1.132,0.187243,4
-0.207411,-0.590061,8
1.030302,0.643437,2
2.506196,1.378198,6
2.5123,1.675045,0
1.998574,-0.672218,6
4.467833,1.995019,0
1.37065,-0.613369,2
-1.775313,-0.322597,7
1.569047,0.427146,2
-0.161969,0.436864,8
-2.223148,-0.067986,1
-0.329715,0.456093,8
2.27869,-1.978782,6
-1.200071,1.526577,4
-1.034822,-0.90323,7
2.447328,0.323779,7
0.579363,-1.340823,8
0.829597,1.414775,2
0.33111,-0.99017,3
0.341067,0.707353,5
-1.143018,1.86651,4
1.354738,1.43968,6
0.665175,0.13525,2
0.757303,0.725884,3
0.59356,-0.460855,3
1.84223,1.142042,6
1.491673,0.406411,6
-1.217989,1.651096,4
0.762901,0.036923,2
1.695305,1.975149,6
0.274227,-0.146774,5
0.426474,0.857282,5
0.710184,0.027739,3
-2.946889,2.749407,1
-1.569286,0.917487,7
0.618228,0.334471,3
0.829596,0.389081,2
-1.123009,-0.252739,9
-0.137128,-0.54544,8
1.389778,-0.352477,2
-4.966684,-1.040483,1
0.805759,0.472899,5
-1.161892,-2.470664,9
-1.597006,-0.449138,7
-0.239371,0.211305,2
-0.94001,0.945256,9
4.502453,-1.540321,0
-0.147324,0.814455,8
-3.580429,0.745289,1
0.885806,1.362453,2
-3.812185,0.925804,1
-1.838626,2.78671,1
0.047184,-0.245844,3
0.461619,0.515377,3
-1.02163,2.197124,9
-2.182226,3.195603,1
0.920314,-1.038158,2
0.647222,0.473078,3
0.667825,0.514033,0
5.216605,0.959088,0
-0.353924,0.414725,8
-3.24677,2.077271,1
0.091908,-0.114128,8
0.264374,0.149806,2
1.56866,1.202986,6
-0.936028,-2.01236,4
3.666529,0.331949,0
-0.313566,0.667598,5
2.031098,-0.115794,6
1.407892,1.295738,6
-1.377305,-1.581369,4
-1.940532,-0.518698,7
-0.766265,-1.877571,4
0.031236,1.228482,8
-1.465015,-0.344156,4
-1.267601,-1.40121,9
-0.593668,-0.782999,7
3.513066,-0.899078,0
0.158266,0.655642,5
-2.188683,3.046431,1
1.369648,-1.386078,2
0.451449,1.030702,2
-0.103858,0.62593,8
0.1098,1.298788,3
0.140955,0.179963,8
-1.157599,1.089156,4
1.545362,0.803009,0
-1.208538,2.133797,5
2.976781,0.57404,0
1.051863,2.226742,6
0.341392,0.485823,5
-1.355451,-0.835954,7
-1.344147,-1.562459,9
-0.007936,2.085479,8
-1.289818,0.761758,5
2.75844,0.464179,0
-2.310398,-0.152319,7
-2.257611,4.195351,1
1.25511,-1.407535,2
1.382209,-0.51012,2
3.13809,0.205034,0
0.22518,0.849676,3
1.321295,-1.02634,2
-1.381844,0.815808,4
-1.293362,0.756299,8
-0.532821,3.601908,5
-0.898487,-2.69142,9
0.748164,2.779768,6
1.306233,-0.766356,2
-1.596333,0.853263,7
1.156331,1.936737,6
-0.220924,2.279521,8
-0.920307,0.635149,7
-1.316581,0.004636,9
4.709979,-0.157144,0
-1.653463,1.150767,7
0.309621,0.113863,2
1.411396,-0.395952,2
1.435621,0.789198,0
-1.450284,-0.790894,9
-1.404555,-1.324409,9
-1.219098,-0.26232,4
-3.326333,1.751946,1
1.108231,-0.043249,2
-0.768684,-3.603806,4
-1.147718,-0.174425,9
-0.555315,-1.373217,4
-0.349631,1.230263,8
-3.149424,-1.177666,1
-1.291952,2.387156,4
0.319372,-0.096771,5
-0.425362,3.174942,5
1.709042,1.1086,0
-0.350257,1.879564,8
-1.273009,-1.333946,9
0.032088,2.113141,8
-0.629741,-4.064753,4
1.901421,1.5622,0
-1.303838,-1.15535,7
-0.139693,-0.341945,3
1.381014,0.519622,6
-1.021214,3.478434,5
-0.072183,1.452049,5
-1.464248,-0.000712,4
-1.943398,-0.253122,7
0.015575,1.183257,3
-0.579543,-5.21431,4
-0.659826,1.706365,3
2.110009,-0.901356,6
-1.167661,1.607276,4
1.297018,1.044999,6
1.393406,1.238277,6
1.10883,-0.608132,2
0.320094,1.405306,5
2.926164,0.93408,0
-2.060668,3.296713,1
1.816773,0.248439,6
-1.811068,0.019125,7
3.153547,-1.353518,6
-0.075587,0.962995,8
0.400695,-0.859708,9
-0.823047,-0.576012,4
0.812248,0.830444,8
-0.595661,2.318362,5
-0.231782,0.232285,8
-1.457957,0.234587,7
1.261028,-0.349789,2
0.00119,1.187009,3
-1.335848,0.495095,7
-0.454472,3.56125,5
-0.891782,1.616067,4
1.018379,-0.158301,2
0.322895,-1.242161,5
-0.456043,0.532746,3
-1.304397,-1.032152,4
1.02594,2.041532,6
-1.062543,-2.691057,4
1.585883,1.355647,6
-1.872197,-1.076837,7
-1.813587,0.590362,7
-0.107633,0.425082,8
-1.244637,1.179616,7
-0.203799,0.659859,3
-2.011052,0.319759,7
-1.949331,0.030725,9
1.289081,1.300287,6
0.308168,-0.291823,5
3.905307,0.151123,0
-1.75149,1.384827,7
-2.738725,3.337374,1
-1.14782,-2.056631,9
3.891468,0.569084,0
-2.291653,-0.006163,1
-2.326453,3.286404,1
-3.944087,0.801822,1
1.147027,1.903292,6
-0.985592,-2.224755,4
-0.414268,1.648067,5
0.582073,0.76729,3
0.040511,0.956535,5
-1.244042,-0.634662,4
1.294443,-0.26134,2
-0.962552,-2.092605,4
-1.393721,-1.735905,9
-0.567008,-0.460045,9
-0.317155,1.324569,3
-1.23065,-2.516797,9
-2.489792,3.2977,1
-2.210388,-2.769983,7
-1.482738,1.967781,4
-2.635038,-0.301646,1
0.024609,1.964764,8
0.79766,-0.191035,5
-0.266723,2.476007,8
1.584211,-0.456952,6
-1.803207,0.969308,7
0.80574,-1.530053,5
1.121726,2.154672,6
1.992036,0.687791,6
1.492868,-0.905328,2
1.529581,0.282951,6
1.217401,-2.788504,2
-2.427193,2.686157,1
-1.564343,-0.714417,9
-0.012545,0.348879,5
0.627681,2.434052,6
0.387991,-1.58388,3
-0.355076,2.592875,5
-1.170621,-1.363184,9
-1.025233,-1.030105,9
3.237238,-0.508916,0
-2.429533,3.619957,1
-1.297235,-0.042334,7
0.701249,0.698134,2
-0.29172,0.564598,5
1.381363,-1.237215,2
-0.050036,-4.793472,4
-1.832076,0.833449,7
-1.043964,-1.582096,9
-0.986001,-0.058513,9
0.364228,0.229737,8
-1.750606,0.747491,7
3.231471,-1.373385,0
-1.373773,0.222338,9
4.905391,-0.006433,0
-0.004807,1.257203,8
-1.13392,-0.891001,4
-1.303412,0.787381,9
-0.841732,-0.965036,4
-1.448417,1.519995,7
-2.377352,1.721789,9
2.833426,-1.204798,0
0.31704,0.611264,5
0.488042,1.730847,5
3.273,-2.035857,6
4.442741,-0.315464,0
-1.476028,-0.23031,9
-0.278315,1.990128,3
1.008458,-1.323478,2
0.243273,1.755259,8
-1.048028,-3.467774,9
-1.470556,1.212211,4
0.91265,1.226509,5
0.572777,2.915669,6
0.609377,0.467424,3
-2.069062,3.181367,1
-1.085143,-4.404606,4
-1.20042,1.236411,4
0.086861,-1.297998,8
4.260009,0.792874,0
-0.679662,-4.040659,7
-0.675371,1.077735,3
0.66319,1.022666,5
1.40019,0.734744,6
0.286651,-0.155655,5
1.011044,0.393343,2
0.091853,-0.083504,3
2.511804,0.499041,0
-1.387374,-1.004649,3
-1.406603,3.423556,1
-0.840742,-3.36215,4
-0.193121,1.918795,3
-1.590258,0.909205,7
-2.13143,3.514857,1
-3.528815,1.540105,1
1.820289,1.316035,0
1.217174,-0.478228,2
-1.294988,1.40521,9
-0.733774,0.396906,2
2.759435,2.932612,0
-1.078677,-3.701243,7
-2.234921,3.599133,1
-0.913085,-2.555885,4
0.21387,1.112984,2
0.527933,-0.506684,5
0.368735,-0.489185,3
0.351254,-3.124562,4
0.161672,1.874091,5
0.215825,0.333983,5
1.407534,0.858468,6
3.493975,-0.178012,0
-1.958972,-0.47929,7
-0.371366,0.813633,7
-0.517922,1.876901,8
-0.696206,0.118338,4
-1.234573,0.29803,9
0.355623,0.052335,5
2.48036,2.402258,0
2.241809,0.029705,0
-1.72637,4.249998,1
2.324228,-2.056319,6
-1.131341,0.480462,4
1.449104,-0.097568,2
-1.709649,1.948394,7
1.438076,-0.56492,2
-0.200748,2.418283,8
3.304871,0.681561,0
-1.468208,1.079396,9
-0.021775,-0.402303,3
1.980576,3.184457,0
0.352981,0.749834,9
-1.709973,4.120867,1
0.676768,1.415286,5
-0.531116,1.364449,4
-0.94467,-3.150635,4
-1.670932,1.797644,7
1.05455,0.122665,6
-0.456635,2.611455,8
-0.022466,-2.81776,4
-1.150789,0.534376,9
-1.540419,0.55603,7
-2.474804,3.183041,1
2.632068,-2.926842,6
-1.753454,1.720482,7
-0.719156,3.274215,1
-1.03621,-0.029341,9
-1.407397,-3.905171,7
-0.074612,3.039535,5
-0.664143,-2.802573,9
-1.772928,4.30172,1
0.070176,-0.550884,3
-1.583955,0.113746,9
0.98084,0.558521,4
-1.676901,3.707808,1
0.301303,0.145225,3
-0.918111,1.105078,7
-2.043327,-0.979578,7
-0.359766,1.88707,8
4.733647,-1.286139,6
0.275348,-2.989609,2
-3.164391,1.450153,1
0.740028,-0.0439,3
1.081068,1.610872,6
1.596493,1.695738,6
0.372976,1.645265,3
-0.927598,0.778156,9
-4.397647,1.329162,1
-0.888696,-0.417328,9
-3.603172,1.206075,1
-0.027789,2.081228,5
-1.210394,-2.298306,9
0.008328,1.231286,8
-1.920704,0.169358,9
1.5272,1.352277,6
-1.990544,-2.066019,7
-1.679463,-0.124092,7
-1.185634,0.518197,7
5.231987,2.075101,0
-2.780759,1.42233,1
